,equal_weighted,OMAR_simple,OMAR_exp,PAMR,PAMR_1,PAMR_2
2023-03-16,1.0114263657452955,1.0001157645818823,1.003804560846611,1.1365610227130123,1.0043517328557363,1.000117987793623
2023-03-17,0.9939262194508101,1.0000535519992932,1.001479485998969,1.1515015163117939,1.0057475715337871,1.0002544065569214
2023-03-20,1.0111965244599483,1.0000511051540248,1.0013368262745983,1.1004400852186977,1.0060322330379523,1.0001993567694534
2023-03-21,1.0072178989565932,0.9999523361186828,0.995553041563001,1.0912350112733724,1.0024849690891036,1.0000988182783628
2023-03-22,1.0013657741926927,1.0000564301573505,0.9987064125636723,1.1101084845109055,1.0036611109601599,1.000157823346174
2023-03-23,0.9958688662454688,1.000074145539858,1.010906625741844,1.082344478489679,1.0028631314940204,1.0001026357278309
2023-03-24,0.9871711243172427,1.0000376525952777,1.0111647893450606,1.0921270676972732,1.0119488779274803,1.0004816887784056
2023-03-27,1.010777850152118,1.0000125346066737,0.9948166259252411,1.123053154469808,1.0053484731484494,1.0002045848992658
2023-03-28,1.0093883866301252,1.0001511832723278,0.9958691198813705,1.0482462730456361,0.9999574565905327,0.9999791519862794
2023-03-29,1.0060137914207443,1.0001379730281503,0.9997203743990277,1.0499229248815414,1.0023663780747252,1.0000899233239435
2023-03-30,1.0078794690313146,1.0000378350893568,0.9926484058624863,1.0872809194956252,1.0029768964789831,1.000110948702167
2023-03-31,1.0093125450482807,0.9998563689674979,0.9980756370212178,1.05784443905863,1.0012331611253271,1.0000316054693976
2023-04-03,1.0103043772439269,1.0000894786380476,0.9939538844917993,1.0667415290669628,1.0092046967711443,1.0003534394814277
2023-04-04,0.9897071000993088,1.0001371268631398,0.9979316280551435,1.028969669868179,1.0026756196601492,1.000119916448638
2023-04-05,0.9988961306625905,1.0000947650296026,1.0003755967779073,1.0261736258031287,1.0032330713130382,1.0001307994348498
2023-04-06,1.0014212644267653,1.0001798412541227,1.0032470653698409,1.056673148387075,1.0023668456668329,1.0000898326261343
