,CASH,GHSEP,FTL,BCRP
450,1.0,0.9029379341237956,0.8621230691005074,1.0579992173303414
451,1.0,0.8839983142840498,0.8802065746856,1.0801913328767945
452,1.0,0.8754663673479955,0.8887019254852658,1.0906168449883227
453,1.0,0.8738200943096007,0.8903730873633918,1.0926676983094112
454,1.0,0.8675229608034247,0.8967895090459806,1.1005419442993887
455,1.0,0.860702222975935,0.903840349661403,1.1091947505175177
456,1.0,0.8647875214319797,0.8995502973228482,1.1039299893952508
457,1.0,0.8690224374451827,0.8951451459259647,1.098523978469674
458,1.0,0.8682391007419946,0.8959520296346709,1.0995141878296613
459,1.0,0.8792788609538812,0.8845598963387739,1.085533738237097
460,1.0,0.868468584848731,0.8954351000246827,1.0988798107425943
461,1.0,0.8721704685985401,0.8916182703744219,1.0941957894837735
462,1.0,0.8609206410347191,0.9031189484572694,1.1083094454661035
463,1.0,0.8443057479421704,0.9205482259786305,1.129698690967579
464,1.0,0.8507281920865778,0.9135458224329789,1.121105326822136
465,1.0,0.8500368556740343,0.9142882070128421,1.1220163827173972
466,1.0,0.8500991570255266,0.9142211965172817,1.1219341472983475
467,1.0,0.8350035033028723,0.9304554987068099,1.1418569165963617
468,1.0,0.8305636438711227,0.9354028930648303,1.1479283692075088
469,1.0,0.8235470914634915,0.9433051212315448,1.1576259999929759
470,1.0,0.8339448767662928,0.9313953176192155,1.1430102643141624
471,1.0,0.830722229962529,0.934994546089348,1.1474272449531515
472,1.0,0.813805329426911,0.9540348572368611,1.1707935542597208
473,1.0,0.8116396377416945,0.9565737265251019,1.1739092599127472
474,1.0,0.810088271235381,0.9584021197811364,1.1761530679064014
475,1.0,0.8169512453436147,0.9502826479090881,1.1661888351945842
476,1.0,0.811130743970137,0.9570530904398877,1.1744975363014365
477,1.0,0.8152497240921918,0.9521931061718534,1.1685333535343592
478,1.0,0.8178588596502899,0.9491456952769531,1.164793564567639
479,1.0,0.8158313823764247,0.9514986334447019,1.1676810951639605
480,1.0,0.8120951781216136,0.9558561432431072,1.17302864022033
481,1.0,0.8069362632582036,0.9619283138424155,1.1804804205655133
482,1.0,0.8051057939187743,0.9641103700532304,1.1831582444703908
483,1.0,0.809736920993465,0.9585646173456999,1.1763524852514773
484,1.0,0.8078181533739063,0.9608360498333016,1.1791399919084968
485,1.0,0.8099460243536203,0.9583051149466978,1.1760340233695152
486,1.0,0.808368227861708,0.9601719189101826,1.1783249690628055
487,1.0,0.8164332023026245,0.9505924207092221,1.1665689890152624
488,1.0,0.8112294814756358,0.9566512355188825,1.1740043791079753
489,1.0,0.8010367865801539,0.9686710824142988,1.188755160131693
490,1.0,0.7810944848656478,0.9927867426566267,1.2183499483652003
491,1.0,0.7874487620753975,0.9847103289898541,1.2084385567733151
492,1.0,0.7920986224253204,0.9788956452486393,1.2013027648327825
493,1.0,0.7868447014466248,0.98538857456392,1.2092709011465157
494,1.0,0.7789224026872636,0.9953099004197181,1.2214463728012017
